category,macro_state_1,macro_state_2,innovation_success,year,outcome,Feature1,Feature2,predicted_outcome
3,7.214463735905186,7.2560807834081755,7,3,405.34384838964223,134.7154818847455,-239.67375037252418,371.0507315122213
1,7.546568652411917,7.967125915681317,9,3,255.3716708234624,205.89146522542887,-405.5902392186513,193.17222600677763
2,7.1033676065359685,2.2353672197339947,9,3,757.4469779502518,112.18210087007014,208.33840166829754,754.9605025383677
1,8.77394157855675,3.012541220351901,9,3,1139.6274528170634,518.5613155613339,221.90716002161128,1133.3394755829452
3,7.235968740528721,4.015629207994648,10,3,922.9309053959655,139.15122159768907,194.52227639691154,809.6824979946006
3,6.850716060379766,2.3567814394331634,6,3,738.0016089602652,63.31989339042275,212.4599693951424,751.7888627855651
2,7.955878797643538,7.756075513561673,6,3,419.5928178553825,301.481326825573,-353.69027060534404,382.231056220229
3,6.1133688200893666,5.718427303412721,9,3,516.6042170131167,-60.35676057120668,32.19032271699575,447.8425621457891
3,7.539194297958799,3.8010283727083616,10,3,1002.1914814171417,204.24892802911882,204.635313086071,884.8932411151899
1,6.629176782696843,0.16061867637368388,9,3,359.7833612485999,23.198194872794375,23.348283976404677,439.4174788491991
3,8.285639918670157,3.2587113877814633,6,3,1049.2375417915391,384.8117552565859,219.8713301414303,1080.6920853980164
1,8.362622559749319,8.365019747000492,9,3,415.7037415675454,405.07698938725775,-509.52920504406575,288.41878434319204
2,6.825912463122403,7.435115475122709,7,3,226.00770327952,58.7013496216739,-279.0552607533882,214.0860888682857
3,6.12961143235028,0.6737908246230773,7,3,494.70156629743707,-57.93600609514738,89.25196267996807,507.3249565848207
1,5.137777330101148,8.014453545429998,6,3,-273.20773004187976,-180.6705703062837,-417.53615239273313,-205.3357226990168
3,7.225210485256727,1.7905472826612356,8,3,759.0762262106691,136.9291677523447,186.90577629094128,799.843944043286
1,4.867370842151938,9.870536871346934,6,3,-863.6282992249716,-205.2833653542093,-974.8525964397727,-787.264961793982
2,6.914956988089848,8.685468951780846,7,3,-151.18286591710233,75.43014813563036,-599.0254054890665,-89.15525735343616
1,6.4390398964715665,9.132605061926952,7,3,-437.4004718032653,-9.207123161705567,-732.5323565937065,-348.868479755412
3,7.5580614032509,7.6945039569811,7,3,373.97195665274126,208.45694067080876,-338.9710751916348,345.494865479174
1,6.986358925912598,7.107768060885187,8,3,321.26349064063254,89.14143477102152,-208.27067052082998,273.7417642501916
3,6.433654823202995,2.444373186137696,6,3,667.4003316599733,-10.097612935709776,214.9731051532068,680.884492217497
2,7.849070022769267,5.863984151569969,7,3,835.6034304598251,275.6996860905592,11.549756365335952,721.6894424558952
1,5.908702696643576,6.964248538745844,8,3,108.44743548943815,-89.68750448870514,-178.93552762311492,124.24796788817996
3,7.563075971555111,2.8808631416307104,8,3,917.8497255441284,209.5784663550462,221.74520643434855,907.3326727893948
3,9.0621759360963,3.9830799909286374,10,3,1352.8175844345697,603.3135577105318,196.20513754220525,1275.5276952527372
3,7.965571615118092,9.47050297925638,7,3,-130.51974257830912,303.850266943771,-840.091961976055,-60.23269503228401
1,6.594556089497375,4.0795750211116175,8,3,670.2960029136864,17.158155364428012,191.0610082858704,601.0901636502983
1,5.981676358294186,3.153804708351511,9,3,629.4532957018289,-79.4787754995134,221.11150370761584,534.5037282081024
1,7.934659468226628,1.0721250009720895,9,3,634.3693039726168,296.3122938393549,131.27894774059638,820.4622415799513
2,5.775689519988581,3.4134136083401168,8,3,584.2425909023103,-107.5852079577113,217.0327270966602,543.887519138949
3,7.006014762279758,6.121430237014742,7,3,613.2316012662559,92.96233846068844,-27.565709403091432,541.405629057597
3,7.724508918394104,1.4773209629739725,9,3,778.0412944623656,246.38011541815717,165.84392482314468,888.2330402413019
2,5.991049175598908,6.052864852254785,6,3,325.4305667626821,-78.1475457334634,-16.82251416579436,339.4699401007423
2,5.935866736894521,7.411955759804895,8,3,47.256786565835576,-85.919622228457,-273.87015149261424,74.65022627892878
1,4.994214932023571,7.682439699737671,5,3,-152.84140664924107,-194.20992562596882,-336.1093489739974,-137.44827459996617
1,8.594490906722337,9.848085773552613,8,3,-144.12854682019668,467.9715490055405,-967.0762927663372,-106.23374376079671
1,8.69850807408967,4.345616350094275,9,3,1190.9697742065093,497.09209101657257,174.45344715417912,1064.4165381707517
1,8.6836181802116,0.3243263859147305,5,3,371.30765882236034,492.8891262829736,45.810686684949594,931.5708129679232
1,8.81741929060031,8.546898567675544,8,3,502.73687168637935,531.0695937774942,-559.6913138381833,364.24927993931095
1,6.366964942838305,0.8351428053976129,7,3,446.24035638908276,-21.00101273326095,107.2370778048272,479.1070650715663
2,5.1873351836032935,8.616572064606675,8,3,-408.7624271462953,-175.74865567158236,-579.3478927782146,-320.6565484497969
2,8.70324760788908,9.827004392718342,9,3,-32.40363140937073,498.4323293511636,-959.7974864957316,-26.925157144567976
2,7.929177168319315,9.068230194814927,6,3,-52.106647466862405,294.980599526433,-712.6916487930976,16.728950733335495
3,7.848776634668677,9.64010496800017,9,3,-201.68333137115985,275.62968231828813,-896.2437003641205,-144.60501804583237
3,5.959978851339292,0.23335931460407466,6,3,383.09250885212464,-82.54301484361429,33.4954230314382,426.9614081878239
1,7.09705098582278,0.11369823562593862,6,3,292.3486498982364,110.92014205232317,16.661836505596472,520.4529785579197
2,7.159267022565803,2.1029777756955745,10,3,761.9361639147268,123.4400645346002,202.99946454718167,760.8795290817819
3,6.9368617537634885,7.987122972404846,9,3,176.48879175171592,79.60840335005287,-410.623932568019,144.9934707820339
3,6.149737681975298,0.8941465354331524,8,3,525.8870901984624,-54.9174686447285,113.48704073172144,534.578572086993
2,5.099082667947926,7.465182278294292,10,3,-28.702530941256665,-184.42505902640073,-285.82699863390553,-35.81205766030624
3,6.247335841762781,0.12560059721063666,8,3,437.1720626959775,-39.98181426072756,18.368474451677386,454.39566019094985
3,4.128534011522685,7.310993050527978,8,3,-73.40158852413596,-253.20198253751528,-251.58120628798883,-28.774188825504083
2,6.5871214012038735,2.500692398695865,9,3,710.1929998471013,15.869181233098743,216.38520979788092,666.6943910309798
3,6.385001683134668,4.404388554957034,7,3,651.3817472835212,-18.07486302849543,170.3046429352106,628.2387799067152
2,5.832274358460818,9.765054152027872,8,3,-725.9645911752972,-100.08350335225896,-938.5371425974818,-604.1806459497407
3,7.400865935398252,5.517351321810765,8,3,821.8097812203898,173.9606795771433,58.95133429509849,708.9210138722418
2,6.656628715927979,0.7462366166150491,9,3,518.9708147047667,28.03172559394625,97.48907812165322,559.9608037155995
3,6.728845042043061,8.731316686080842,6,3,-178.71752180070004,40.933634957073764,-612.252159749974,-95.3095247929002
3,8.390991375400429,3.2366732043942106,10,3,1165.9795112811867,412.6223976483334,220.17777502085056,1108.8091726691841
2,6.678925557840562,5.853533503691564,10,3,605.9006696833437,31.98634352188151,13.067201135826963,479.4935446577085
3,7.453764122749418,7.117719964751038,4,3,469.318959923932,185.42605933309005,-210.34322300245208,451.091836330638
2,5.9168782259906,7.775132042448462,10,3,-6.66097644262248,-88.55751400857605,-358.2845239262931,-12.402037934869128
2,7.255432955580681,4.324953718448581,9,3,836.6519447658005,143.18669037563768,175.87078174095353,753.4974721165912
3,6.8974488785125985,7.730875945897217,6,3,177.05630964010575,72.10842866254734,-347.6430589737115,200.47436968883585
1,7.092552538486783,1.168942981483544,8,3,554.3779617569526,110.02268619302663,140.2886009187016,643.1822871117282
3,5.7751526778609605,5.256688410632169,8,3,503.56980657817536,-107.65558451625213,90.61664533707904,458.9700608208269
1,5.870261404513464,0.21885460769491938,8,3,335.7755637874924,-94.95425536816481,31.493289788179062,329.4100344200143
1,6.653828380101906,4.062710758711915,9,3,706.5273296662428,27.536873768982787,191.9938022774869,612.4016760464697
3,8.33063920106171,3.647663224541784,9,3,1160.2840375032745,396.62024357339646,210.44377292691934,1083.0730165003158
1,5.559738959977564,9.781326166702625,7,3,-804.5090984966517,-134.68894319707192,-944.1027533609065,-685.9206965579784
2,8.680513765465408,3.9784861245919245,8,3,1177.0019252087243,492.01429251957575,196.43835981431744,1122.8926523338932
2,6.293452305990546,9.07092173770841,7,3,-403.9571733633284,-32.752692663542575,-713.5170237506613,-311.82971641420386
1,7.083090080318655,4.352997918367484,10,3,782.9231074477491,108.1383177495693,173.94191044572443,674.9512281952937
2,8.002602209116414,5.333878049674036,8,3,948.9781299618612,312.9454587611683,81.59572330774733,828.9811820689157
3,6.644335997379954,3.507161256416654,8,3,778.4102731343769,25.862484743716095,214.7269669419116,716.5984516856278
2,6.756382726053101,6.400155437935253,5,3,400.4207094467877,45.92463447430691,-73.67161047748164,406.69302399682533
1,8.446520115422652,7.391203096651589,6,3,663.6518267313292,427.5124562389203,-269.24685677583193,551.1365994630884
3,8.096625279554353,7.9106003519033194,8,3,519.7272730708348,336.3581879703397,-391.47027967751615,420.8969082928236
2,7.7006307524355,6.939395457688292,8,3,596.4770482073648,240.85149032879144,-173.96081014227434,501.33068018651716
3,6.854033829238844,3.299475576758233,10,3,850.8607830425923,63.94009600287632,219.24013060186388,759.1892266047402
1,6.923591451770523,3.3059587934403534,6,3,702.8351384625679,77.07417046946034,219.13204195412902,689.0772124235893
2,5.927696294368208,3.4790782164653167,7,3,586.9960230750469,-87.05695494935878,215.46404406501676,562.847089115658
3,6.715866316155827,0.3783140515526062,8,3,480.9254440369766,38.59497053952441,52.92286394300828,567.5268344825328
3,7.067382116463039,9.430519692690712,7,3,-357.32099896825343,105.02045984218353,-827.0650054317441,-246.03554558956057
2,6.966409049742322,1.9572523289028043,7,3,683.6025002185448,85.28385669528325,196.10374656795645,715.8276032632398
3,7.2961000983251285,1.592087286164895,8,3,733.0958875701058,151.68150726170506,174.13365224977963,801.8241595114847
3,8.111474453343437,5.523544694740993,8,3,1009.3407544864522,340.0976997389723,58.15741030263257,874.2641100416049
1,5.488633589965772,0.4741552445878827,6,3,344.0365435095831,-143.08414506777035,65.18766637217632,314.974521304406
1,6.366752131947305,8.378433170358743,7,3,-200.4807364404744,-21.03543694109203,-513.1718083060855,-141.3362452471775
1,8.144444139546932,8.762005539477082,8,3,167.3924574094751,348.44142689914406,-621.1647361837313,120.14769071541279
1,9.466206082669698,3.97809847126637,8,3,1383.1268215628045,729.3654297784892,196.45799171927672,1318.6944214977661
1,5.9262786603988955,9.714186729745864,9,3,-708.7242418244678,-87.25393845094868,-921.2245314538275,-615.6074699047762
1,6.374627636639905,3.24257269708087,6,3,619.6574503968379,-19.759933821758978,220.09813531029442,593.2092014885354
2,5.691364406404767,2.6023612457935674,7,3,569.0327988306749,-118.456517382838,218.53053085264906,534.5140134698111
1,4.963456056575417,9.896891928044786,6,3,-881.0226423670402,-196.971784134632,-984.0134400314193,-788.1142241660514
3,7.274482405236865,2.5030517954432896,9,3,872.2706109425096,147.15518708632248,216.44088666011405,839.6050737464366
2,7.594243526794202,4.442524427936893,9,3,930.3077390180837,216.5784345867021,167.5196661347777,818.5381007214799
3,6.700371126825003,6.118679992219361,7,3,518.9607156647222,35.814297519644015,-27.130235246606617,484.6930622730374
1,6.709444592877494,3.2253012489167787,9,3,753.1098117434734,37.44105631531147,220.32635160700346,650.6384079223149
1,6.888891714843328,3.842169050460803,9,3,745.6397668528839,70.49070645589813,202.87598534652938,666.2376918024274
3,6.431384805678121,7.207589936320492,6,3,225.94330873152714,-10.472538456090206,-229.2848134642436,236.2516480796662
3,6.956420216233074,7.2302510327070095,8,3,375.74561915669517,83.36013373292758,-234.12513075622996,325.24400297669763
3,8.386893027988108,8.036184880256338,9,3,583.8434302805744,411.5297591579515,-423.0590658626536,464.4796932952979
2,6.172619556575823,5.9370174056547995,8,3,418.5744412812059,-51.460129252705315,0.7919586536654606,383.7718294009602
1,6.7169576318007005,2.3352385699689595,7,3,648.5497910088184,38.79128072026265,211.78276174374446,643.4450424640071
3,6.872355597076719,3.3310937061949666,9,3,851.2892769979013,67.37532937548349,218.69300993669907,762.0773393121825
1,6.432496576934802,9.007067342419967,6,3,-425.0216811557673,-10.288947082591449,-694.0339504473495,-311.45189752994094
3,7.0679256433194455,7.337283903225248,8,3,369.3961691751559,105.128130258797,-257.33592483952907,323.80120541926794
1,4.500040689396184,0.8802837714780676,7,3,342.2955636154365,-232.64510665183354,112.03436258741128,272.2602559355778
2,7.572914048291722,7.536164658757669,7,3,404.9049270727762,211.78257471596498,-301.9942063224796,344.2283683934854
1,6.027794792772036,3.3065762853891743,7,3,570.4146545351448,-72.88459849745675,219.12163684542406,539.1080383479673
3,6.159353427272077,0.2322698478678764,8,3,437.0971203778199,-53.46788362727966,33.34540775586871,455.8865241285891
1,6.832504126587625,4.837318236526257,10,3,711.7513309811087,59.92563542722655,134.39151340144815,587.1881488286747
2,5.61030269379692,8.833962009858753,7,3,-430.26094315783615,-128.55954014008933,-642.2478459396277,-336.367386079717
2,8.331206266181088,4.443493954498305,6,3,1064.7273152306948,396.7697198655262,167.44791056253547,998.6576304280617
1,6.1761530688516695,9.888001946378074,8,3,-745.6271565083277,-50.92381300571287,-980.9194374549161,-638.972250460629
3,9.632691479462288,1.7807649675928605,6,3,1043.1109404724414,783.7690148505217,186.32262906808498,1446.100643918607
2,7.630200210519578,3.5089739848412407,8,3,925.0370952923291,224.7165720804951,214.67802692011702,873.8345990006122
2,6.431706135019423,0.16618810891320224,9,3,397.8430061882171,-10.419482601274694,24.1346118658621,448.15512926458746
1,6.6936028582870675,0.5035390152861519,9,3,447.86355178405955,34.60361146742662,68.85539629958355,496.3300077670102
2,7.14859107234704,3.5431691689835243,7,3,797.3021664374095,121.27744561416966,213.72386821569887,769.4413138298686
2,8.698720454019233,5.28388140417991,8,3,1181.4982727694219,497.15212257161284,87.47286386255485,1019.0649864341677
3,7.950286236892509,2.370941032950121,8,3,945.7984552750366,300.1167122022482,212.8923709905248,989.018083192773
3,7.875254448887338,1.6646037971709082,7,3,801.0171872548805,281.9653865315413,179.03015985318262,937.004546384724
3,6.6944293720695836,4.206735036655264,8,3,761.8486026974496,34.751328271625425,183.5670920039235,694.3274202755489
1,6.433073580797999,1.706756015667914,7,3,558.7637491155592,-10.193638792518641,181.7548639056484,564.4322251131298
2,7.637405008728354,6.308966483692043,5,3,650.6270898089766,226.35530822649844,-58.15744005986039,602.6378681666381
1,8.333570539925672,9.5528904527819,8,3,-109.44711371397007,397.39311345308374,-867.1881076854124,-76.92399423232867
2,6.861970329754561,8.065434102999479,5,3,18.26684586459683,65.42601054861007,-430.5301046894183,69.3359058591918
2,6.315329554851704,2.1521378349564224,8,3,636.3879562459185,-29.284696521952128,205.0848383148337,610.2401417928817
2,5.966704369339974,9.511353093482978,7,3,-626.2287453081946,-81.59581129953006,-853.484360532648,-500.640171832178
3,5.3264919872718455,7.511277350600144,6,3,-52.81403698814482,-161.24726857559722,-296.29693893595686,18.46479248844595
1,6.553193539817379,1.549720380475551,10,3,600.9536420290301,10.023388159403567,171.15055271665386,574.0449408760574
1,6.745610128345409,5.794306806469019,7,3,508.9596846298494,43.96749946577779,21.563222457948427,458.40172192372626
2,6.9799360299483455,9.664786443926396,8,3,-495.94292275162115,87.89722863862175,-904.5357924818418,-382.19856384322
1,7.541639262094996,0.9675811931415101,8,3,563.8908202610226,204.79319809708613,121.02107587787293,718.685273974959
3,6.531232238281934,2.710049747966817,7,3,727.4918476412307,6.271261616803486,220.23603290718793,702.5162945239914
1,8.795284497760738,3.74091743954748,9,3,1197.87454490802,524.6892984935748,207.0528555845927,1124.6131540781676
2,5.861305491479788,1.155942731839179,10,3,542.8070789860757,-96.17027913562458,139.10622453308508,477.37594539746055
3,7.682769879622459,2.9924598665520286,9,3,977.11292618207,236.73540465434758,221.93880552544493,934.6832101797926
3,5.780441898824335,6.923252165167394,8,3,216.1745546092068,-106.96154992300785,-170.74612717577565,198.3013229012165
2,6.149544543667557,4.772387878335741,6,3,538.4799568430203,-54.94653535971156,140.37848410166066,519.8719487419492
1,7.281000799627991,4.2107411397661645,8,3,819.4002197271446,148.51745917348785,183.31778914501825,724.7062483185061
2,8.043674365651492,4.319392588471507,7,3,1004.6622235799175,323.11647396924786,176.24857585809787,933.8050498273458
1,6.7204565537525065,7.5965225495849324,9,3,142.3955060060889,39.42109703805545,-315.9408539470139,116.35124309104155
1,7.084613973567765,9.912809173759337,7,3,-643.316731078739,108.44147456186124,-989.5630866206243,-488.250612058763
3,8.262732291029325,5.886459124712028,7,3,1001.0756679033472,378.8407778929161,8.267761977226655,863.1175398701428
2,5.777856206633545,7.515501898424697,8,3,6.040903335557139,-107.3010173791987,-297.2618387420082,29.877143878793134
3,7.769882735627237,3.7255987880790853,6,3,968.7047488997863,256.9671928952755,207.63989007942916,940.6160829747047
2,6.310934144267679,8.606400687147556,10,3,-172.30609870641905,-29.983452024817097,-576.4630846265086,-172.00653665132566
2,7.243095779430984,4.203258291577335,7,3,820.4381806475259,140.62657386847422,183.78279840977348,758.8493722782478
3,7.539736504582128,9.351230221471123,10,3,-125.50950205413518,204.36960114539056,-801.4694704684496,-121.09086932305898
2,5.824257035430602,7.4350462726784965,7,3,15.485404778205915,-101.1564903664397,-279.0397271997306,54.24378243382975
2,6.253439949440892,7.074432008821924,9,3,214.56584118785278,-39.03127887501614,-201.36448963929706,194.04423148568682
1,7.665857857284728,2.901349476065614,10,3,901.5077508506181,232.85323007066563,221.82767467038042,847.551904741046
2,6.739889424585947,7.961371353463269,9,3,77.89520030270423,42.930624335470156,-404.14541676937324,73.22520756609694
2,6.286338410906363,1.0528120908630678,9,3,555.3873846627366,-33.87504530589467,129.4253442876408,529.9902989817462
3,7.194732252801611,5.380242401094213,8,3,787.8024136600211,130.66665246670004,76.03323332695072,682.7088857936508
3,5.920582298089016,7.353772975743594,8,3,126.7480351450287,-88.04441051742572,-260.96289919412334,127.00169028845097
2,5.817359296028348,8.835919864520044,9,3,-352.0348816327867,-102.07697233008275,-642.8251320671802,-310.4621043972629
1,4.6116243273625095,5.696536623220254,6,3,133.5649365050614,-225.0732735688963,35.20235249964901,203.00007893075275
1,7.359789962284387,2.583229715147791,9,3,808.9538965051726,165.1577697606981,218.16653631363792,776.195306074336
3,7.031992076014546,8.48861439353686,9,3,21.842867403752535,98.04280814166964,-543.4354464699579,30.616361671711743
2,7.540590098821729,7.679805041470306,7,3,337.5278359562878,204.5596073539482,-335.485363273252,303.51424408069624
2,8.221859250482062,1.5356475735398933,8,3,771.6052738128559,368.2546180584077,170.13970163568808,972.8343196940958
1,6.758688545486409,8.723875612129921,9,3,-183.7770638245464,46.34433101781974,-610.0982760727713,-170.88294505495156
1,6.930456195575009,9.598772358939033,8,3,-508.72786180833566,78.38399231807625,-882.4260250770594,-411.17103275898313
1,7.343211704567532,5.377342591085281,10,3,791.0691617177163,161.6296957257814,76.3843023558826,630.884998081664
3,6.429922554748191,0.38364946364075836,8,3,461.0236956248738,-10.713908405472239,53.61777770475727,518.912869299285
2,5.542290977168861,9.156143242671265,7,3,-539.105763479597,-136.77324652798268,-739.838987619672,-442.17223414765465
3,5.8483953789734295,1.2276585670330065,9,3,584.6826509397417,-97.91588120414235,145.52293039032864,523.6160491861863
2,6.9601831929252995,6.331217584757992,7,3,486.2948895313682,84.08422807285524,-61.904500447664304,456.619727625191
3,7.999791285060237,4.009072314018391,9,3,1072.8321185308303,312.2525658370175,194.86556619179333,983.1271320288109
2,8.567323692698476,9.920336512667486,9,3,-131.47580999475042,460.4582374480276,-992.1919770632342,-97.29373961520653
1,6.71529720946971,9.171646706460173,7,3,-393.72366594717386,38.492621872700965,-744.6667309659056,-313.30310909320457
1,7.167846095010602,7.845037917200059,10,3,220.4699196313513,125.18220311442042,-375.29417774842204,142.7590253659984
1,8.870806978918614,1.9927709783271685,10,3,963.9344281424179,546.5629820690228,197.8829030721427,1137.3168851411656
3,7.5168209157511034,6.991929878284698,8,3,579.0876361747281,199.28281589765697,-184.51292587069543,490.77889002696156
1,7.137217724022184,5.721458087506979,10,3,700.0781478431996,118.9800566276765,31.771405492254758,543.6224621199312
2,7.210159056777922,1.3534676274478896,8,3,636.6399175509143,133.83045558590698,156.15478196904306,724.4252375549501
3,7.581961282878988,7.946811036364931,8,3,337.0637666047495,213.81393349677296,-400.49713276639045,289.3258007303825
2,5.779700844880445,0.8645633788794171,9,3,492.7170008956093,-107.05887602087978,110.37533106076494,437.75645503988517
3,7.760542863031933,4.816096741194203,6,3,945.2605570125684,254.77919433239867,136.37158435763968,867.1597786900384
2,7.439116089614257,4.265634402014483,9,3,890.6841899305135,182.2366563694584,179.8204503012289,796.4971066706873
2,8.088237080388726,8.061974086648378,9,3,438.79558137138497,334.250816024404,-429.6440799113532,339.0467361130509
3,7.49412150667075,4.275674178061459,6,3,894.3877612829933,194.27086168251503,179.16440934961543,849.4442710321305
3,8.02124854702998,6.943108800335961,7,3,733.1066349594224,317.552154589941,-174.702117810848,618.859036779093
1,6.077124335155852,4.782607279530959,8,3,528.8838795503584,-65.70922052085041,139.4502509946551,466.61203047380474
1,6.403569815058682,5.820207848565123,9,3,480.79960098635195,-15.044883396536761,17.8694410943167,395.69555769778
2,7.1527069750151,2.4104099775568066,7,3,738.4577963020328,122.11050082339693,214.04444476567267,770.5949455890697
2,6.24878984657679,2.0245326398991113,8,3,611.6408491864025,-39.75557102665152,199.4201419557929,594.1045709291415
2,7.855486325018559,7.09913299506389,9,3,636.1204335910303,277.23176190842696,-206.47639393973327,505.19536796869374
3,5.584462511129425,1.223303776009026,7,3,525.0036805987801,-131.70848392067887,145.14066491407922,489.4411809934004
3,6.840405172990671,1.7598399910394291,7,3,690.6880562433676,61.39608474275997,185.05908601945254,722.4641707622126
1,6.433505833695802,9.409464001711035,6,3,-573.2887732706431,-10.122228853961587,-820.2371629148658,-437.4883917688274
2,6.2575789417739855,2.533290474856816,4,3,580.0315738386414,-38.38565333502777,217.12967345549748,613.1840201204698
1,5.629012677397892,3.2329574358202526,10,3,580.1416186543688,-126.25788939127597,220.2270374472784,486.8401480560025
3,7.0418004719112215,6.331943143408511,9,3,611.4888551974211,99.97016844805398,-62.02710285142314,513.9520655966309
3,6.9168924745334595,4.403542739605973,9,3,831.0872418675016,75.79833320047624,170.36558195198705,722.1729151524634
3,8.904385080330151,5.590004488462819,9,3,1296.3808564295796,556.3832287100056,49.51657804376134,1081.908806753767
1,9.487920407234892,1.4459259796053436,7,3,850.1150342648382,736.3796718777,163.46085177459068,1292.7115236522907
3,5.932032721383074,6.724076762402822,5,3,231.52122400918304,-86.45375155651777,-132.16172888519327,257.393519558289
2,5.096985595964904,1.5658335210899377,6,3,452.02461699771067,-184.62631726793722,172.2957322440306,422.1094149760934
1,5.799342172089835,7.477255301128579,7,3,-40.86421479521204,-104.46966414609142,-288.5589131824265,-0.15757732851791673
3,6.938140359941572,5.236172874844119,8,3,739.1762796593964,79.85306135595283,92.96383772648858,648.8258990824414
1,8.125170849878899,8.161930121785423,8,3,360.29824728635276,343.55704010497607,-455.48285855451013,280.945181550466
1,6.5185377080565114,1.7268306488009866,7,3,575.284208628117,4.113784492558807,183.0210737329844,580.0058582255432
3,7.578277803837492,3.7753988541195893,10,3,1002.2037127185888,212.986376580438,205.68830069405692,894.6836772744949
3,6.200959219254591,8.468319917354703,8,3,-152.06045375819687,-47.14051200473443,-537.8152684438598,-108.94678044859425
1,6.512877555837416,7.987123071084802,8,3,-30.541805952762534,3.1545163804007643,-410.62395745751996,-14.598441077119176
1,7.166796621074322,9.657539745772631,6,3,-512.8525453020891,124.96888325099735,-902.0979848128823,-384.25810156188487
3,6.988865357642809,2.219604558740448,9,3,783.8674495739552,89.62754640125036,207.74895284076416,773.3854992420146
2,6.963941626682435,5.3902803240213135,7,3,641.8072716968187,84.80818110085443,74.8147148030497,594.0628959039042
1,5.918201003921522,0.17884742086792804,6,3,305.10629555143754,-88.37435896318618,25.916132104216214,330.4127731410301
1,8.225893808477512,9.652345769636671,7,3,-180.86790432763044,369.29571960304816,-900.3523426473514,-138.1856230443032
2,8.218331414060243,1.751271591460385,10,3,856.2533727278347,367.34496563820517,184.53533427769105,986.3202999158963
3,8.23508426702838,9.04707606454299,8,3,169.03227148278978,371.6704316797061,-706.2173125698473,141.4621191098588
3,6.322775648970274,6.78333144250188,9,3,364.85788556027916,-28.09867611747586,-143.4321341396644,304.47818974285974
2,7.119390215737849,9.368484810925505,8,3,-335.2046783996859,115.39243886218787,-807.0125345616436,-257.1800956994557
3,6.4751251835411345,2.482291740635344,8,3,723.8481163973385,-3.201169906298219,215.9413882081088,688.7492183018106
3,6.025283293404194,3.451642867274006,6,3,627.5082813608758,-73.24654084138194,216.14582593974956,618.9082850983676
1,7.284963080245991,1.6440176688257935,9,3,657.6980926567813,149.34660844680957,177.66700788270367,719.8846163295132
1,4.877661576879796,4.224335938987689,10,3,435.2849615361649,-204.41608316822192,182.46575835653834,370.92067518831647
1,7.846840152590761,9.474994805011681,8,3,-209.12683292679608,275.1677405890666,-841.5604667109374,-173.5217261218707
2,5.837302196964372,5.71163166661448,9,3,403.04846442848316,-99.40890934990466,33.127941759540136,368.15903240963553
3,6.686985504604321,4.161262876444747,7,3,756.2360381293739,33.42221694689397,186.34029230164032,695.7715092485342
3,4.7308763977921835,3.2486633133772926,5,3,449.76834602997434,-216.26742267606085,220.01407948014764,479.7556568040868
1,8.80775761012,5.847618020118114,8,3,1124.8662267225804,528.2815157703753,13.923701301338383,935.0762170717137
1,4.994214932023571,7.23217383210357,9,3,510.44887385347414,-194.20992562596882,-234.537021293728,-35.8759469196968
2,7.085871767490829,4.0678846720324415,8,3,797.1895380352274,108.69178541722363,191.70914414664924,734.8409295638729
3,6.311869056806878,2.3089886457191753,9,3,717.9694565464891,-29.83490921921043,210.92604386371164,657.1001346445013
2,5.934273264692186,5.850042661894383,7,3,365.1854818875915,-86.14170664755704,13.572851330172398,361.8711446826154
3,6.799690694142091,3.655626402779679,8,3,812.6706711578445,53.853422773715465,210.1712914576039,740.0337142313193
2,7.302210964245239,9.94324433450336,6,3,-583.8355284921051,152.96539539019523,-1000.2099636262244,-412.8045682360291
1,6.770156818231561,4.410446259138336,7,3,672.7223480698821,48.43583794776896,169.86714809124652,611.1739860390155
2,7.5309197610429655,4.34488820815093,6,3,869.5552674272546,202.40924438669254,174.5037583365489,811.3530027232415
2,8.85572948068933,8.394669884956729,9,3,612.3419724780572,542.1724378384499,-517.593219878732,459.01921795971793
1,5.926846719702001,2.5101898342939934,6,3,532.1307332008159,-87.1750178154798,216.60762508376726,522.3036072682875
3,7.236486058960016,0.6598705534967675,7,3,530.9379374182956,139.2582218748489,87.63899538345942,702.9062172583084
3,8.741215807198115,8.53818814266004,8,3,539.63913823722,509.2109587226753,-557.2510582403295,427.9689004823458
1,6.689246051881032,5.890403541814053,6,3,467.58694973928783,33.825536565265566,7.689143255800332,434.38567982106593
2,6.860958685431205,2.6015677108004476,10,3,803.2289828997634,65.2364234102331,218.51579900240444,718.1922224126375
2,7.461260053456591,3.427585565764064,7,3,865.0707462226935,187.06249597902683,216.71251618093402,838.2150121599609
2,7.676097289762735,4.256503845015542,9,3,930.9619677912051,235.20193253029652,180.41267829479114,850.0546108250877
3,8.049769949778753,6.803910241743031,9,3,800.5200566319663,324.6334243504093,-147.3875846175,653.2548397329093
2,7.109277835211574,4.6818207605419335,7,3,737.9424748381092,113.3647425517363,148.37524231783584,696.1799848695722
3,6.205143912105938,3.958195578069642,9,3,707.2016265769627,-46.499139934145774,197.45577935372467,626.9656394195789
2,7.5607626008783315,7.804665022550927,9,3,327.1736595361204,209.0609109357615,-365.4405768780955,278.06033405766607
1,6.033085840028258,0.71848531500322,9,3,440.80433702564807,-72.12101397343747,94.36492867652356,415.11491470308613
1,7.3319578561285175,6.525368906838987,8,3,535.5876333548838,159.24284708134928,-95.65570903893706,456.45813804241226
